"sound.files","selec","start","end","bottom.freq","top.freq","sound.id","marker","row","transect","distance","habitat.type","reference","blur.ratio","spectrum.blur.ratio","excess.attenuation","envelope.correlation","spectrum.correlation","signal.to.noise.ratio","tail.to.noise.ratio","tail.to.signal.ratio","cross.correlation"
"ZOOM0014_Tr1.WAV_175",1,0.1,0.200022675736994,3.8,4.2,"0.1_pure.tone_no.am_no.harm.wav_54-175","start_marker",16511,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_175-1",0.0252325726695605,0.0013931957675001,19.7726328050509,0.976242169958389,0.999970924180724,43.3465131475314,20.4467445031193,-29.4559977357262,0.989316295978665
"ZOOM0014_Tr1.WAV_176",1,0.1,0.200022675737009,5.8,6.2,"0.1_pure.tone_no.am_no.harm.wav_55-176","start_marker",16512,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_176-1",0.0342920336188489,0.0510548304815268,15.8623473542558,0.978154808002162,0.969486368396148,21.443328653615,8.44995355443798,-16.3171573755136,0.990642410581562
"ZOOM0014_Tr1.WAV_177",1,0.1,0.200022675736909,1.8,2.2,"0.1_pure.tone_no.am_no.harm.wav_56-177","start_marker",16513,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_177-1",0.0561661061292938,0.0211293635377157,13.6365808716329,0.936863694832282,0.993698791417563,25.2776730527912,14.3122876202462,-14.3640338674651,0.984620120302989
"ZOOM0014_Tr1.WAV_178",1,0.1,0.200022675737009,6.3,6.7,"0.1_pure.tone_no.am_no.harm.wav_57-178","start_marker",16514,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_178-1",0.0267215463925892,0.105877921158619,19.333307347367,0.98707073099515,0.984500813293331,25.8214137119743,-0.452678500896546,-30.1728978625548,0.992077815344495
"ZOOM0014_Tr1.WAV_179",1,0.1,0.200022675736909,1.8,2.2,"0.1_pure.tone_no.am_no.harm.wav_58-179","start_marker",16515,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_179-1",0.0465371779453152,0.0266791915160351,14.820106312516,0.950155856124693,0.995702582048648,24.1514837226951,14.359734907157,-13.4725251752783,0.983935119509259
"ZOOM0014_Tr1.WAV_180",1,0.1,0.200022675737009,7.3,7.7,"0.1_pure.tone_no.am_no.harm.wav_59-180","start_marker",16516,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_180-1",0.0214272578870096,0.013962450054308,14.3447063261163,0.976477955425488,0.997885258440697,30.8975909501448,12.9726418154589,-22.615546770668,0.993207835624338
"ZOOM0014_Tr1.WAV_181",1,0.1,0.200022675736994,3.8,4.2,"0.1_pure.tone_no.am_no.harm.wav_60-181","start_marker",16517,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_181-1",0.0254683750468213,0.0023681797397148,19.2112101666516,0.973172305317399,0.99996678359111,39.7115671141978,15.7503902406572,-29.9475977570224,0.988993029857325
"ZOOM0014_Tr1.WAV_182",1,0.1,0.300022675736903,7.875,8.805,"0.2_BB_no.am_no.harm.wav_1-182","start_marker",16518,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_182-1",0.0573707754586855,0.0688963303398916,13.7687834384091,0.95541342123998,0.999275288627858,26.9581945905284,7.52190512375649,-23.489100920086,0.921410901680246
"ZOOM0014_Tr1.WAV_183",1,0.1,0.300022675736989,3.208,4.069,"0.2_BB_no.am_no.harm.wav_2-183","start_marker",16519,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_183-1",0.128259164270922,0.175774126925346,14.5145223430739,0.810841401262039,0.99133474350225,45.3955719512326,24.9645755796541,-27.2930103435527,0.9039307577128
"ZOOM0014_Tr1.WAV_184",1,0.1,0.300022675736889,0.422,1.223,"0.2_BB_no.am_no.harm.wav_3-184","start_marker",16520,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_184-1",0.1569050850942,0.207367299394394,14.7854138433638,0.655830571797617,0.958350537395752,33.4097797479917,12.2939291557504,-26.2052398242472,0.85650799860949
"ZOOM0014_Tr1.WAV_185",1,0.1,0.300022675737003,6.905,7.917,"0.2_BB_no.am_no.harm.wav_4-185","start_marker",16521,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_185-1",0.0729236873997243,0.0798255891734574,9.23962209580877,0.932846354898158,0.998004842989404,24.5106727487215,14.0769603194328,-14.1395303858571,0.879773839157664
"ZOOM0014_Tr1.WAV_186",1,0.1,0.300022675737003,8.417,9.416,"0.2_BB_no.am_no.harm.wav_5-186","start_marker",16522,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_186-1",0.0489071481365389,0.0534232890573127,16.3537854519057,0.956581839916785,0.999558527108071,19.9184451032751,-5.98169146383943,-28.9055085097959,0.904330191442782
"ZOOM0014_Tr1.WAV_187",1,0.1,0.300022675736903,4.171,4.839,"0.2_BB_no.am_no.harm.wav_6-187","start_marker",16523,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_187-1",0.0665499474265053,0.0647254503757771,13.2431310221677,0.909150429622662,0.999501778532203,43.2970446683315,22.1471642045134,-27.6943719733542,0.901342442060503
"ZOOM0014_Tr1.WAV_188",1,0.1,0.300022675737003,2.097,2.961,"0.2_BB_no.am_no.harm.wav_7-188","start_marker",16524,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_188-1",0.163847446234123,0.162197272888244,15.9694798062473,0.656524328566692,0.993061203242013,37.6857416705019,17.9014922648318,-25.5019447681941,0.88820084737689
"ZOOM0014_Tr1.WAV_189",1,0.1,0.300022675736903,9.181,10.033,"0.2_BB_no.am_no.harm.wav_8-189","start_marker",16525,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_189-1",0.044307113097531,0.057207899191135,9.80230984300167,0.959126889364177,0.998420399605687,48.4148446478418,26.4787048564002,-29.2552912878746,0.941733368182336
"ZOOM0014_Tr1.WAV_190",1,0.1,0.300022675736903,1.849,2.506,"0.2_BB_no.am_no.harm.wav_9-190","start_marker",16526,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_190-1",0.207880289425473,0.196785576667714,15.2323863567385,0.615434694216896,0.975931025550796,27.3605974791367,8.33494949138078,-23.2781012709322,0.789325420908664
"ZOOM0014_Tr1.WAV_191",1,0.1,0.300022675737003,5.632,6.83,"0.2_BB_no.am_no.harm.wav_10-191","start_marker",16527,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_191-1",0.0467358566499273,0.0609019379612248,11.1214010760154,0.9635522552786,0.993110245597511,37.6402368764434,21.2829043640157,-22.0483635953643,0.878046609069056
"ZOOM0014_Tr1.WAV_192",1,0.1,0.300022675736903,1.474,2.55,"0.2_BB_no.am_no.harm.wav_11-192","start_marker",16528,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_192-1",0.189809566006565,0.219685693394776,14.7185817630665,0.653989164474794,0.944660850343801,31.6552542506861,7.04958459944719,-29.3494057422326,0.85588017400464
"ZOOM0014_Tr1.WAV_193",1,0.1,0.300022675737003,9.598,10.233,"0.2_BB_no.am_no.harm.wav_12-193","start_marker",16529,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_193-1",0.0441188394407592,0.0544627730101909,9.66738359501894,0.977277537271998,0.998881982739738,42.6305946366799,18.5383041534854,-30.5400484124353,0.934802102597458
"ZOOM0014_Tr1.WAV_194",1,0.1,0.300022675737003,7.317,8.141,"0.2_BB_no.am_no.harm.wav_13-194","start_marker",16530,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_194-1",0.0688644072181392,0.0886998270088414,12.1573068901103,0.909414242982716,0.998428317263244,37.3868048770981,14.4995443882254,-28.5416038170332,0.890473330316196
"ZOOM0014_Tr1.WAV_195",1,0.1,0.300022675736903,0.1,0.81,"0.2_BB_no.am_no.harm.wav_14-195","start_marker",16531,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_195-1",0.158217784986577,0.238377635820048,15.9456965938899,0.781689866877188,0.983452118362411,24.6002474409644,7.42607956034962,-20.9606998438407,0.835008424437915
"ZOOM0014_Tr1.WAV_196",1,0.1,0.300022675737003,5.396,6.152,"0.2_BB_no.am_no.harm.wav_15-196","start_marker",16532,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_196-1",0.0521705685741489,0.0595941443763469,16.2281444786355,0.941294633034713,0.997441793500526,38.4805066237177,19.3623358786814,-24.9380720602902,0.847098619693356
"ZOOM0014_Tr1.WAV_197",1,0.1,0.300022675736903,9.435,10.377,"0.2_BB_no.am_no.harm.wav_16-197","start_marker",16533,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_197-1",0.0375918321498523,0.0474948098771125,11.1600652007053,0.966470188131682,0.999828758827811,47.424777949833,22.2712683261033,-32.3247015904662,0.953666261630557
"ZOOM0014_Tr1.WAV_198",1,0.1,0.300022675737003,1.23,2.525,"0.2_BB_no.am_no.harm.wav_17-198","start_marker",16534,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_198-1",0.165982631543918,0.21024246027243,14.4058763754848,0.814370233533349,0.962513814244964,24.5281071346183,7.59167965679155,-20.679076906089,0.871538162857914
"ZOOM0014_Tr1.WAV_199",1,0.1,0.300022675737003,0.836,1.646,"0.2_BB_no.am_no.harm.wav_18-199","start_marker",16535,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_199-1",0.214155167645365,0.17267159817485,15.6958717309724,0.51059054334875,0.975701410335529,15.2314466464126,-2.04088586174934,-19.559445802755,0.842678753475888
"ZOOM0014_Tr1.WAV_200",1,0.1,0.300022675736903,5.718,7.372,"0.2_BB_no.am_no.harm.wav_19-200","start_marker",16536,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_200-1",0.0515863688143854,0.0623192174850781,12.2911889899432,0.944943528546208,0.998201017685462,31.6006329480462,12.6815388839436,-23.6994398523049,0.852598361780764
"ZOOM0014_Tr1.WAV_201",1,0.1,0.300022675737003,4.792,5.287,"0.2_BB_no.am_no.harm.wav_20-201","start_marker",16537,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_201-1",0.0782486406709963,0.104029980724978,14.1093583854851,0.926715366619096,0.995939684317391,42.6494988422011,26.7580536594523,-22.3428553886919,0.875021566094786
"ZOOM0014_Tr1.WAV_202",1,0.1,0.300022675737003,2.461,3.506,"0.2_BB_no.am_no.harm.wav_21-202","start_marker",16538,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_202-1",0.140639086488638,0.209206303448098,16.9042247419217,0.888850119071725,0.244152306429734,40.9867651762798,12.5737582242537,-34.5977124674006,0.869758295694105
"ZOOM0014_Tr1.WAV_203",1,0.1,0.300022675736903,0.365,1.098,"0.2_BB_no.am_no.harm.wav_22-203","start_marker",16539,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_203-1",0.184457494198231,0.173680413589587,15.6105349489334,0.737091496850987,0.987059364949131,25.6381020138598,8.07727932584948,-21.3345220135142,0.878862693497972
"ZOOM0014_Tr1.WAV_204",1,0.1,0.300022675737003,7.176,7.777,"0.2_BB_no.am_no.harm.wav_23-204","start_marker",16540,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_204-1",0.0634791921864436,0.0717582148761166,12.3495490551646,0.932657808897638,0.99844394333553,36.8247418722033,14.227249789459,-28.1641913797172,0.914099267738921
"ZOOM0014_Tr1.WAV_205",1,0.1,0.300022675736889,3.654,5,"0.2_BB_no.am_no.harm.wav_24-205","start_marker",16541,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_205-1",0.0860081695632847,0.172752294729005,16.0524191796769,0.81350493141606,0.991323485723893,40.9603642501715,23.424029689134,-23.7257109683331,0.897411718043046
"ZOOM0014_Tr1.WAV_206",1,0.1,0.300022675736989,8.5,9.652,"0.2_BB_no.am_no.harm.wav_25-206","start_marker",16542,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_206-1",0.0389950887801013,0.0602629007955175,14.2804806969142,0.972035864844511,0.99191922330112,37.169161562751,19.1907003800742,-23.5982680977114,0.912609703215339
"ZOOM0014_Tr1.WAV_207",1,0.1,0.300022675736989,4.933,6.011,"0.2_BB_no.am_no.harm.wav_26-207","start_marker",16543,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_207-1",0.080931397827029,0.0956658974802146,16.9844271986655,0.909499606418773,0.972142384002858,34.9836410752834,12.3314782159201,-27.9444812901476,0.840578544808761
"ZOOM0014_Tr1.WAV_208",1,0.1,0.300022675736903,9.013,10.015,"0.2_BB_no.am_no.harm.wav_27-208","start_marker",16544,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_208-1",0.0446615678256318,0.0453968920527571,16.5934757932561,0.957438740914846,0.993229699507189,31.1463567693798,10.8549484423512,-25.0026734498029,0.916564490058705
"ZOOM0014_Tr1.WAV_209",1,0.1,0.300022675737003,3.624,4.12,"0.2_BB_no.am_no.harm.wav_28-209","start_marker",16545,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_209-1",0.214545669859189,0.225190743932018,15.9167660880744,0.510277486556887,0.985820327813903,43.6920885589543,26.8224384349739,-23.4767304880913,0.804945768365193
"ZOOM0014_Tr1.WAV_210",1,0.1,0.300022675736889,5.027,5.695,"0.2_BB_no.am_no.harm.wav_29-210","start_marker",16546,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_210-1",0.0923756425743298,0.0941525215891876,16.8408082018633,0.896941431876156,0.995114108199838,23.8051528994444,1.47556527516159,-25.9302962500629,0.878008114438367
"ZOOM0014_Tr1.WAV_211",1,0.1,0.300022675736989,4.788,5.593,"0.2_BB_no.am_no.harm.wav_30-211","start_marker",16547,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_211-1",0.0694160381548348,0.108279929430089,16.4189569169959,0.941109297955516,0.99685886581362,23.4817915372304,7.79755497403064,-19.2348648786521,0.872180098999361
"ZOOM0014_Tr1.WAV_212",1,0.1,0.300022675736989,8.076,9.5,"0.2_BB_no.am_no.harm.wav_31-212","start_marker",16548,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_212-1",0.0596594299971056,0.0658163870657325,14.036520332461,0.906330199054883,0.996553809244764,33.9626669556014,7.51573421946524,-31.5873541754414,0.898113409182123
"ZOOM0014_Tr1.WAV_213",1,0.1,0.300022675736903,3.158,4.333,"0.2_BB_no.am_no.harm.wav_32-213","start_marker",16549,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_213-1",0.124987911960599,0.196991667888891,15.7304364949022,0.783888059620104,0.998283040701504,50.0350219013216,27.6777468771936,-29.9231341656042,0.921680863106435
"ZOOM0014_Tr1.WAV_214",1,0.1,0.300022675737017,5.941,7.32,"0.2_BB_no.am_no.harm.wav_33-214","start_marker",16550,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_214-1",0.0535458138166723,0.055029197592317,15.2036247542247,0.954236614995654,0.989974449391188,27.9730841029235,4.02253815679548,-28.1770505937499,0.847219542390666
"ZOOM0014_Tr1.WAV_215",1,0.1,0.300022675737017,6.838,7.5,"0.2_BB_no.am_no.harm.wav_34-215","start_marker",16551,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_215-1",0.0443223088993652,0.0642259916964344,11.8782801276868,0.952171120894472,0.998949128014292,23.5204536538828,1.23242775837985,-25.8320442595829,0.947515009240404
"ZOOM0014_Tr1.WAV_216",1,0.1,0.300022675736989,2.66,3.141,"0.2_BB_no.am_no.harm.wav_35-216","start_marker",16552,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_216-1",0.144534219519588,0.229467399825454,13.965368842195,0.736647248754334,0.990675732009894,46.040183108389,23.7523653422901,-29.2512785906155,0.897630152753219
"ZOOM0014_Tr1.WAV_217",1,0.1,0.300022675736989,1,2.164,"0.2_BB_no.am_no.harm.wav_36-217","start_marker",16553,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_217-1",0.191649400157688,0.223693052532486,13.7770742314739,0.619787323977178,0.822383023471138,29.7168166790813,10.8033970804976,-23.4852606891549,0.871485142317159
"ZOOM0014_Tr1.WAV_218",1,0.1,0.300022675736903,2.077,2.5,"0.2_BB_no.am_no.harm.wav_37-218","start_marker",16554,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_218-1",0.230121839089041,0.153159532382999,15.1021219233848,0.560985477563388,0.732647799499278,25.4249061343966,3.54818457715901,-25.7148652656416,0.859076792793284
"ZOOM0014_Tr1.WAV_219",1,0.1,0.300022675737017,6.752,7.606,"0.2_BB_no.am_no.harm.wav_38-219","start_marker",16555,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_219-1",0.0383609192140871,0.0470253581920888,9.83713112454111,0.975308702463273,0.999469366906626,32.7618390666931,11.0487660121783,-26.6700226807375,0.879070408633025
"ZOOM0014_Tr1.WAV_220",1,0.1,0.300022675737017,0.5,1.555,"0.2_BB_no.am_no.harm.wav_39-220","start_marker",16556,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_220-1",0.208692634234188,0.171069355873714,14.6421164586018,0.522751035516561,0.97795650564159,19.4443908213687,6.50375279303842,-16.151313918071,0.868743778910958
"ZOOM0014_Tr1.WAV_221",1,0.1,0.300022675736903,4.209,4.815,"0.2_BB_no.am_no.harm.wav_40-221","start_marker",16557,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_221-1",0.0727289768893019,0.0812647107470714,13.3984535980516,0.949539800815026,0.999655793244759,25.5745371676813,8.26682993183093,-21.1605942420024,0.886456308372586
"ZOOM0014_Tr1.WAV_222",1,0.1,0.300022675736989,5.764,6.869,"0.2_BB_no.am_no.harm.wav_41-222","start_marker",16558,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_222-1",0.0482092017924882,0.0492966814825589,17.2480621073438,0.970474099864116,0.998416565150123,18.0832673167991,-6.48939953161091,-27.3362157203177,0.854968791480593
"ZOOM0014_Tr1.WAV_223",1,0.1,0.300022675736903,7.989,9.542,"0.2_BB_no.am_no.harm.wav_42-223","start_marker",16559,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_223-1",0.0499806379736809,0.0468150053355335,15.7503387165866,0.945401226486008,0.999081304305863,18.9429242781319,-7.62420282712362,-29.4110740729406,0.895337119740766
"ZOOM0014_Tr1.WAV_224",1,0.1,0.300022675737017,5.973,6.905,"0.2_BB_no.am_no.harm.wav_43-224","start_marker",16560,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_224-1",0.0439691796237397,0.0629353550365031,17.1361248119707,0.958646395580621,0.991967887303762,30.7286749385342,8.75094395019995,-26.6195402058003,0.873358917187614
"ZOOM0014_Tr1.WAV_225",1,0.1,0.300022675737017,3.013,3.733,"0.2_BB_no.am_no.harm.wav_44-225","start_marker",16561,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_225-1",0.145957170193951,0.210908767722843,16.2904162079947,0.700784274251585,0.992828797087394,41.0067683011046,19.6987395106365,-27.5059706171155,0.928063794845037
"ZOOM0014_Tr1.WAV_226",1,0.1,0.300022675736903,9.733,10.857,"0.2_BB_no.am_no.harm.wav_45-226","start_marker",16562,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_226-1",0.0693416650737296,0.0346073465986583,12.5282273995074,0.970441656326509,0.998426745602316,38.662734774077,12.9570821756623,-31.5607663635521,0.89831126555765
"ZOOM0014_Tr1.WAV_227",1,0.1,0.300022675736989,8.284,9.321,"0.2_BB_no.am_no.harm.wav_46-227","start_marker",16563,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_227-1",0.0526634798639873,0.0640040171957268,18.3589958656415,0.953391181377067,0.992386996241384,45.5056353945665,20.8732515036169,-31.5147620452023,0.903250637487794
"ZOOM0014_Tr1.WAV_228",1,0.1,0.300022675736889,8,8.539,"0.2_BB_no.am_no.harm.wav_47-228","start_marker",16564,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_228-1",0.0597391958688311,0.043414554852511,10.9807151705262,0.953210045062971,0.996137797415457,29.4473157215789,8.68828475485849,-25.2157609729096,0.92740158172752
"ZOOM0014_Tr1.WAV_229",1,0.1,0.300022675736889,2.366,3.388,"0.2_BB_no.am_no.harm.wav_48-229","start_marker",16565,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_229-1",0.168815330365524,0.185613720451323,15.3236571046891,0.724865479605118,0.950042000307457,43.7047384918867,22.7767074999245,-27.5267572682161,0.867418685313231
"ZOOM0014_Tr1.WAV_230",1,0.1,0.300022675737003,1.048,2.28,"0.2_BB_no.am_no.harm.wav_49-230","start_marker",16566,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_230-1",0.146167518894176,0.206882349137708,15.2741450926091,0.720609730081755,0.994200038652665,34.3131399254971,12.7248050550233,-26.8069674873221,0.860174611169314
"ZOOM0014_Tr1.WAV_231",1,0.1,0.300022675736903,7.427,8.24,"0.2_BB_no.am_no.harm.wav_50-231","start_marker",16567,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_231-1",0.0717113470101581,0.0754152790570428,9.93236057623975,0.918225452542815,0.997877282426755,39.4823213687244,22.4482903539713,-23.0008679191527,0.92260650197815
"ZOOM0014_Tr1.WAV_232",1,0.1,0.300022675736989,1.396,2.385,"0.2_BB_no.am_no.harm.wav_51-232","start_marker",16568,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_232-1",0.122101379870443,0.19718198491368,15.3294241046068,0.764892088253066,0.998050078108989,29.1012332601008,4.47772324848399,-29.0906052974691,0.928187042286606
"ZOOM0014_Tr1.WAV_233",1,0.1,0.300022675736989,3.882,5.129,"0.2_BB_no.am_no.harm.wav_52-233","start_marker",16569,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_233-1",0.12639970865884,0.155325990394248,11.8171522549488,0.786728292401964,0.989559168987235,29.3070563778203,10.44226889855,-23.3035871260353,0.874362694619919
"ZOOM0014_Tr1.WAV_234",1,0.1,0.300022675736889,8.618,9.923,"0.2_BB_no.am_no.harm.wav_53-234","start_marker",16570,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_234-1",0.0558957425735771,0.0578623827070033,12.4376587586775,0.917112548616805,0.999669565374984,41.3485000163894,22.664264729823,-24.9358703094093,0.907319582993092
"ZOOM0014_Tr1.WAV_235",1,0.1,0.300022675737003,3.511,4.562,"0.2_BB_no.am_no.harm.wav_54-235","start_marker",16571,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_235-1",0.101984008272081,0.122568449918797,16.3910873772548,0.886760931424376,0.989656591339497,39.0217983780549,19.1128353464453,-25.8057163433662,0.875655583649019
"ZOOM0014_Tr1.WAV_236",1,0.1,0.300022675736903,4.983,6.01,"0.2_BB_no.am_no.harm.wav_55-236","start_marker",16572,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_236-1",0.0660195559302054,0.118162019091575,14.0861981386961,0.929625699151072,0.964179483728979,15.7968499938041,-8.60391320991957,-26.7967335270647,0.85017811457873
